content_id,client_id,action_rank,predicted_decline_probability,action_label,reason_code,impressions_90d,content_age_days,avg_position,days_since_last_update,content_type,main_intent
content_7f4941700464,client_6208ef0f77,4656,0.6888,review_soon,model_flagged,672,104,29.8,20,keyword article,informational
content_a04045c35ad8,client_3fdba35f04,4657,0.6887,review_soon,model_flagged,2816,174,28.1,14,keyword article,transactional
content_94e728350f84,client_3fdba35f04,4658,0.6887,review_soon,high_visibility,10451,144,26.1,104,keyword article,informational
content_763c9b74844c,client_3fdba35f04,4659,0.6887,review_soon,model_flagged,1823,174,11.6,14,keyword article,transactional
content_6805319dcb28,client_7f2253d7e2,4660,0.6887,review_soon,model_flagged,281,90,25.6,20,keyword article,transactional
content_7bba5d83959a,client_7f2253d7e2,4661,0.6887,review_soon,model_flagged,2724,106,10.0,106,keyword article,informational
content_27be1cd9f603,client_349c41201b,4662,0.6887,review_soon,model_flagged,381,148,6.4,20,keyword article,informational
content_ad874bac10d3,client_7f2253d7e2,4663,0.6887,review_soon,high_visibility,3764,90,8.0,20,keyword article,informational
content_f9afecd7aff0,client_3fdba35f04,4664,0.6887,review_soon,model_flagged,280,95,15.6,20,keyword article,informational
content_64e9379f38e3,client_3fdba35f04,4665,0.6887,review_soon,model_flagged,2890,165,24.0,20,keyword article,transactional
content_af33d56338a4,client_19581e27de,4666,0.6887,review_soon,high_visibility,4921,95,3.6,20,keyword article,informational
content_f85e732d9328,client_d029fa3a95,4667,0.6886,review_soon,model_flagged,406,148,27.3,8,comparison article,informational
content_fa895bac6d5f,client_7f2253d7e2,4668,0.6886,review_soon,high_visibility,3718,96,16.7,20,keyword article,informational
content_76c23df68968,client_19581e27de,4669,0.6886,review_soon,model_flagged,1023,126,8.1,20,keyword article,informational
content_8217d963e130,client_7f2253d7e2,4670,0.6886,review_soon,model_flagged,3079,90,38.0,20,keyword article,informational
content_f5deb668db1e,client_3fdba35f04,4671,0.6886,review_soon,model_flagged,383,174,14.6,20,keyword article,informational
content_db5d88b3f5d4,client_6208ef0f77,4672,0.6886,review_soon,high_visibility,6288,118,3.6,20,keyword article,commercial
content_4107eef649fc,client_349c41201b,4673,0.6886,review_soon,model_flagged,1494,95,27.5,20,keyword article,informational
content_9d77bda04182,client_f369cb89fc,4674,0.6886,review_soon,model_flagged,238,145,9.2,20,keyword article,informational
content_52aac7617054,client_f369cb89fc,4675,0.6886,review_soon,model_flagged,152,141,3.4,20,keyword article,informational
content_d248f78edf97,client_f369cb89fc,4676,0.6886,review_soon,model_flagged,967,95,7.7,20,keyword article,informational
content_080489312982,client_a88a7902cb,4677,0.6886,review_soon,model_flagged,133,138,8.4,28,keyword article,informational
content_b91c147b6db7,client_f74efabef1,4678,0.6886,review_soon,model_flagged,82,92,15.7,20,keyword article,informational
content_6d14ab4f1454,client_3fdba35f04,4679,0.6886,review_soon,model_flagged,1574,284,36.0,104,keyword article,informational
content_4dfda263e9f0,client_3fdba35f04,4680,0.6886,review_soon,model_flagged,262,165,27.6,19,keyword article,commercial
content_99bc62c05724,client_a88a7902cb,4681,0.6886,review_soon,model_flagged,105,180,27.0,28,keyword article,informational
content_a9d0798ea2c0,client_6208ef0f77,4682,0.6886,review_soon,model_flagged,1479,299,32.7,104,keyword article,transactional
content_43034f3d5135,client_349c41201b,4683,0.6886,review_soon,model_flagged,657,104,17.6,20,keyword article,informational
content_b92c1a56a746,client_b4944c6ff0,4684,0.6886,review_soon,model_flagged,3269,97,4.9,20,keyword article,informational
content_f40ee3f7157f,client_f369cb89fc,4685,0.6885,review_soon,model_flagged,812,95,29.1,20,keyword article,informational
content_35cc533f1bcb,client_f369cb89fc,4686,0.6885,review_soon,model_flagged,1285,106,2.9,8,keyword article,commercial
content_b49666de7d92,client_bbb965ab0c,4687,0.6885,review_soon,model_flagged,988,131,30.1,20,keyword article,informational
content_ef9ea22581b7,client_a88a7902cb,4688,0.6885,review_soon,model_flagged,315,144,26.9,20,keyword article,informational
content_8d1b9ffa7434,client_6208ef0f77,4689,0.6885,review_soon,model_flagged,2414,104,32.3,20,keyword article,informational
content_c821e47d56e1,client_7f2253d7e2,4690,0.6885,review_soon,model_flagged,731,96,17.6,20,keyword article,informational
content_afc474b59569,client_7f2253d7e2,4691,0.6885,review_soon,model_flagged,2160,90,5.0,20,keyword article,informational
content_7b6722b12c0e,client_3fdba35f04,4692,0.6885,review_soon,high_visibility,5210,165,7.7,20,keyword article,informational
content_a65564341a5d,client_19581e27de,4693,0.6885,review_soon,high_visibility,6011,119,5.9,20,keyword article,informational
content_702ed6703413,client_a88a7902cb,4694,0.6885,review_soon,model_flagged,164,144,28.2,20,keyword article,informational
content_33415c180c2a,client_19581e27de,4695,0.6885,review_soon,model_flagged,2846,98,9.7,20,keyword article,informational
content_98b26cdb77a5,client_d029fa3a95,4696,0.6885,review_soon,high_visibility,10175,103,8.4,20,keyword article,informational
content_4b72924a6e85,client_bbb965ab0c,4697,0.6885,review_soon,model_flagged,349,133,14.3,20,keyword article,informational
content_10d38f8ba956,client_a88a7902cb,4698,0.6885,review_soon,model_flagged,157,126,13.8,20,keyword article,informational
content_538442488599,client_6208ef0f77,4699,0.6885,review_soon,model_flagged,788,300,32.4,104,keyword article,informational
content_557976e65608,client_f369cb89fc,4700,0.6884,review_soon,high_visibility,4321,106,3.4,8,keyword article,transactional
content_407297e008be,client_f74efabef1,4701,0.6884,review_soon,model_flagged,724,140,9.4,8,keyword article,informational
content_db125777063e,client_3fdba35f04,4702,0.6884,review_soon,high_visibility,7489,174,28.9,26,keyword article,informational
content_33263b66aacf,client_19581e27de,4703,0.6884,review_soon,high_visibility,5864,98,6.9,20,keyword article,informational
content_d5376d13b874,client_f74efabef1,4704,0.6884,review_soon,model_flagged,418,140,21.9,8,keyword article,informational
content_1e355e0f503d,client_6208ef0f77,4705,0.6884,review_soon,model_flagged,372,124,17.2,104,keyword article,informational
content_873621db1cd6,client_4e07408562,4706,0.6884,review_soon,model_flagged,510,230,5.9,104,keyword article,informational
content_a4e31d98e83b,client_f369cb89fc,4707,0.6884,review_soon,model_flagged,99,145,8.7,20,keyword article,informational
content_ec97c4b1a05e,client_a88a7902cb,4708,0.6884,review_soon,model_flagged,1398,180,17.1,20,keyword article,informational
content_350ca297b249,client_bbb965ab0c,4709,0.6884,review_soon,model_flagged,355,104,10.4,20,keyword article,informational
content_2743da664b5b,client_349c41201b,4710,0.6884,review_soon,model_flagged,1195,148,27.6,20,keyword article,informational
content_d81d8c631f61,client_f369cb89fc,4711,0.6883,review_soon,model_flagged,152,131,5.2,20,keyword article,informational
content_b86ac81ef83b,client_6208ef0f77,4712,0.6883,review_soon,model_flagged,96,236,15.4,104,keyword article,commercial
content_2ab2467cbe82,client_f74efabef1,4713,0.6883,review_soon,model_flagged,312,117,12.8,20,keyword article,informational
content_df65e9c57890,client_6208ef0f77,4714,0.6883,review_soon,model_flagged,841,95,19.7,20,keyword article,informational
content_a8ff0cbbec9f,client_f74efabef1,4715,0.6883,review_soon,model_flagged,398,97,5.6,20,keyword article,informational
content_1777590f5506,client_f369cb89fc,4716,0.6883,review_soon,model_flagged,354,117,0.5,20,keyword article,informational
content_2f01a1510e14,client_7f2253d7e2,4717,0.6883,review_soon,high_visibility,5205,224,14.0,20,keyword article,informational
content_d1d6e32a1680,client_6208ef0f77,4718,0.6883,review_soon,model_flagged,518,312,13.3,104,keyword article,commercial
content_82800baa94be,client_bdd2d3af3a,4719,0.6883,review_soon,model_flagged,129,90,10.9,20,keyword article,informational
content_d603c0b7de2e,client_f74efabef1,4720,0.6883,review_soon,model_flagged,554,125,23.3,20,keyword article,informational
content_548dae0045af,client_4ec9599fc2,4721,0.6883,review_soon,model_flagged,359,327,4.3,20,feedly article,
content_e7fa5477f2c5,client_bbb965ab0c,4722,0.6883,review_soon,model_flagged,248,110,24.4,20,keyword article,informational
content_b129eade19b4,client_6208ef0f77,4723,0.6882,review_soon,model_flagged,1219,236,26.6,104,keyword article,commercial
content_83948ca6d498,client_349c41201b,4724,0.6882,review_soon,high_visibility,8975,140,9.6,8,keyword article,informational
content_f89bda740574,client_6208ef0f77,4725,0.6882,review_soon,model_flagged,1228,312,27.4,104,keyword article,informational
content_80f3efc9498b,client_f369cb89fc,4726,0.6882,review_soon,model_flagged,644,95,7.9,20,keyword article,informational
content_951b4e420191,client_f369cb89fc,4727,0.6882,review_soon,model_flagged,941,180,5.5,20,keyword article,transactional
content_cfad52af2ee4,client_a88a7902cb,4728,0.6882,review_soon,model_flagged,982,112,12.4,20,keyword article,transactional
content_ee2159f9e537,client_6208ef0f77,4729,0.6882,review_soon,high_visibility,3638,144,15.1,104,keyword article,informational
content_84335fbbce5e,client_6208ef0f77,4730,0.6882,review_soon,model_flagged,800,111,3.7,20,keyword article,informational
content_a4df4a987bec,client_f369cb89fc,4731,0.6882,review_soon,model_flagged,72,151,35.5,20,keyword article,informational
content_ede9856ac2c2,client_3fdba35f04,4732,0.6882,review_soon,model_flagged,961,309,10.1,104,keyword article,transactional
content_ad333128d952,client_a88a7902cb,4733,0.6882,review_soon,model_flagged,174,90,10.2,20,keyword article,informational
content_0d50aa2e0d58,client_19581e27de,4734,0.6881,review_soon,high_visibility,4732,95,4.7,20,keyword article,informational
content_27e08ac4ee6c,client_3fdba35f04,4735,0.6881,review_soon,model_flagged,2266,155,13.8,14,keyword article,informational
content_cd3b5eb277df,client_bbb965ab0c,4736,0.6881,review_soon,model_flagged,1063,131,11.0,20,keyword article,informational
content_4a646c9d7475,client_6208ef0f77,4737,0.6881,review_soon,high_visibility,3907,124,36.0,104,keyword article,informational
content_24b8d8860ad9,client_8527a891e2,4738,0.6881,review_soon,model_flagged,33,146,7.2,98,keyword article,informational
content_0f5d70095392,client_6208ef0f77,4739,0.6881,review_soon,model_flagged,2233,300,24.7,104,keyword article,commercial
content_e8752e4241c9,client_6208ef0f77,4740,0.6881,review_soon,model_flagged,482,118,5.6,20,keyword article,informational
content_fda9f7170a22,client_19581e27de,4741,0.6881,review_soon,high_visibility,3924,103,8.3,20,keyword article,informational
content_914c7f86875f,client_3fdba35f04,4742,0.6881,review_soon,model_flagged,232,284,19.7,104,keyword article,transactional
content_8fb85b4eb9bc,client_3fdba35f04,4743,0.6881,review_soon,high_visibility,5599,165,10.0,20,keyword article,informational
content_86ac9077d4d1,client_19581e27de,4744,0.6881,review_soon,high_visibility,3703,98,2.6,20,keyword article,informational
content_e20e2feb873f,client_a88a7902cb,4745,0.6881,review_soon,model_flagged,360,123,14.8,28,keyword article,informational
content_1938955b34c4,client_f369cb89fc,4746,0.688,review_soon,model_flagged,184,138,2.9,20,keyword article,informational
content_61c7db5369c5,client_f74efabef1,4747,0.688,review_soon,model_flagged,725,92,28.6,20,keyword article,informational
content_27594567ec1c,client_7f2253d7e2,4748,0.688,review_soon,high_visibility,4918,92,4.0,20,keyword article,informational
content_c8f293ff4c23,client_3fdba35f04,4749,0.688,review_soon,model_flagged,339,96,47.7,20,keyword article,informational
content_080c14176458,client_bbb965ab0c,4750,0.688,review_soon,model_flagged,269,131,13.0,20,keyword article,informational
content_d56e49297d86,client_19581e27de,4751,0.688,review_soon,model_flagged,2602,98,3.5,20,keyword article,informational
content_ec97ea6c3faa,client_7f2253d7e2,4752,0.688,review_soon,model_flagged,3340,96,11.3,20,keyword article,informational
content_780d51e96348,client_6208ef0f77,4753,0.688,review_soon,high_visibility,3654,104,25.9,20,keyword article,informational
content_070d27645460,client_a88a7902cb,4754,0.688,review_soon,model_flagged,130,125,6.6,28,keyword article,informational
content_22cd1feb4710,client_a88a7902cb,4755,0.688,review_soon,model_flagged,647,90,22.2,20,keyword article,commercial
content_a023419dd114,client_3fdba35f04,4756,0.688,review_soon,model_flagged,623,263,10.9,19,keyword article,informational
content_138320ea7d7d,client_6208ef0f77,4757,0.6879,review_soon,high_visibility,3790,111,27.6,20,keyword article,informational
content_95e9327f6ee1,client_bbb965ab0c,4758,0.6879,review_soon,model_flagged,1094,91,23.0,15,keyword article,informational
content_dc55d7e3c008,client_6208ef0f77,4759,0.6879,review_soon,high_visibility,14131,104,40.1,8,keyword article,informational
content_79c69e2acb33,client_f369cb89fc,4760,0.6879,review_soon,model_flagged,3568,95,1.9,20,keyword article,informational
content_67095eb7f5de,client_f369cb89fc,4761,0.6879,review_soon,high_visibility,4782,106,0.6,8,keyword article,informational
content_bbc67ae89c03,client_4ec9599fc2,4762,0.6879,review_soon,aging_content,77,343,14.5,20,feedly article,
content_1d58c5d7b5a2,client_f74efabef1,4763,0.6879,review_soon,model_flagged,1593,92,10.4,20,keyword article,informational
content_ff4c5237c8df,client_a88a7902cb,4764,0.6879,review_soon,model_flagged,1946,125,12.9,28,keyword article,transactional
content_7956cba29f51,client_7f2253d7e2,4765,0.6879,review_soon,model_flagged,1595,96,33.9,20,keyword article,transactional
content_d65422d986c6,client_6208ef0f77,4766,0.6879,review_soon,model_flagged,1166,98,25.1,20,keyword article,informational
content_e11a2c8b9da9,client_6208ef0f77,4767,0.6878,review_soon,high_visibility,9957,229,31.6,104,keyword article,transactional
content_8e030012a67f,client_6208ef0f77,4768,0.6878,review_soon,high_visibility,8098,104,36.2,8,keyword article,informational
content_0858bde57772,client_3fdba35f04,4769,0.6878,review_soon,model_flagged,587,263,8.1,19,keyword article,informational
content_ea874302699c,client_3fdba35f04,4770,0.6878,review_soon,model_flagged,577,263,16.9,19,keyword article,informational
content_aa0f02bc9178,client_6208ef0f77,4771,0.6878,review_soon,model_flagged,1288,111,1.3,20,keyword article,informational
content_7cd9b5db3ea1,client_f369cb89fc,4772,0.6878,review_soon,model_flagged,831,131,5.4,20,keyword article,informational
content_1cfa9d635f7f,client_19581e27de,4773,0.6878,review_soon,high_visibility,4688,139,5.9,104,keyword article,transactional
content_3e244f03f11b,client_6208ef0f77,4774,0.6878,review_soon,model_flagged,2733,111,2.5,20,keyword article,informational
content_5cce6c19760d,client_3fdba35f04,4775,0.6878,review_soon,model_flagged,3403,155,27.1,20,keyword article,informational
content_41538bdb1b1e,client_bdd2d3af3a,4776,0.6877,review_soon,model_flagged,205,97,7.3,8,keyword article,informational
content_1fbfb27c56d0,client_3fdba35f04,4777,0.6877,review_soon,model_flagged,2500,309,35.0,104,keyword article,transactional
content_8084b6bed4f2,client_349c41201b,4778,0.6877,review_soon,model_flagged,2093,124,6.1,20,keyword article,informational
content_e53df66aeadb,client_a88a7902cb,4779,0.6877,review_soon,model_flagged,49,138,13.4,28,keyword article,informational
content_f32a734ac6f5,client_6208ef0f77,4780,0.6877,review_soon,model_flagged,1760,104,43.4,8,keyword article,informational
content_b154d8d874a0,client_3fdba35f04,4781,0.6877,review_soon,model_flagged,304,264,30.0,104,keyword article,commercial
content_15dae2e2bf97,client_3fdba35f04,4782,0.6877,review_soon,aging_content,499,333,10.2,104,keyword article,informational
content_5015acf50293,client_f369cb89fc,4783,0.6877,review_soon,model_flagged,168,141,7.5,20,keyword article,informational
content_b9a86c8fcd6f,client_3fdba35f04,4784,0.6877,review_soon,model_flagged,337,284,6.3,19,keyword article,transactional
content_86bd04366488,client_3fdba35f04,4785,0.6877,review_soon,model_flagged,258,263,17.6,104,keyword article,informational
